CODE,DISPLAY,VERSION
8472/1,"Atypical proliferative mucinous tumor",ICDO3_2nd
8472/1,"Mucinous cystadenoma, borderline malignancy",ICDO3_2nd
8472/1,"Pseudomucinous cystadenoma, borderline malignancy",ICDO3_2nd
8472/1,"Papillary mucinous cystadenoma, borderline malignancy",ICDO3_2nd
8472/1,"Papillary pseudomucinous cystadenoma, borderline malignancy",ICDO3_2nd
8472/1,"Papillary mucinous tumor of low malignant potential",ICDO3_2nd
8474/0,"Seromucinous cystadenoma",ICDO3_2nd
8474/1,"Seromucinous borderline tumor",ICDO3_2nd
8474/1,"Seromucinous tumor, atypical proliferative",ICDO3_2nd
8474/3,"Seromucinous carcinoma",ICDO3_2nd
8480/0,"Mucinous adenoma",ICDO3_2nd
8480/0,"Mucous gland adenoma",ICDO3_2nd
8480/1,"Low grade appendiceal mucinous neoplasm",ICDO3_2nd
8480/3,"Mucinous adenocarcinoma",ICDO3_2nd
8480/3,"Acinar adenocarcinoma, mucinous variant",ICDO3_2nd
8480/3,"Colloid adenocarcinoma",ICDO3_2nd
8480/3,"Colloid carcinoma",ICDO3_2nd
8480/3,"Gelatinous adenocarcinoma",ICDO3_2nd
8480/3,"Gelatinous carcinoma",ICDO3_2nd
8480/3,"Mucinous carcinoma",ICDO3_2nd
8480/3,"Mucoid adenocarcinoma",ICDO3_2nd
8480/3,"Mucoid carcinoma",ICDO3_2nd
8480/3,"Mucous adenocarcinoma",ICDO3_2nd
8480/3,"Mucous carcinoma",ICDO3_2nd
8480/3,"Pseudomyxoma peritonei with unknown primary site",ICDO3_2nd
8480/3,"Mucinous tubular and spindle cell carcinoma",ICDO3_2nd
8480/6,"Pseudomyxoma peritonei",ICDO3_2nd
8481/3,"Mucin-producing adenocarcinoma",ICDO3_2nd
8481/3,"Mucin-producing carcinoma",ICDO3_2nd
8481/3,"Mucin-secreting adenocarcinoma",ICDO3_2nd
8481/3,"Mucin-secreting carcinoma",ICDO3_2nd
8482/3,"Mucinous carcinoma, gastric type",ICDO3_2nd
8482/3,"Mucinous adenocarcinoma, endocervical type",ICDO3_2nd
8490/3,"Signet ring cell carcinoma",ICDO3_2nd
8490/3,"Signet ring cell adenocarcinoma",ICDO3_2nd
8490/3,"Acinar adenocarcinoma, signet ring-like variant",ICDO3_2nd
8490/3,"Mucinous carcinoma, signet ring cell type",ICDO3_2nd
8490/3,"Poorly cohesive carcinoma",ICDO3_2nd
8490/3,"Signet ring cell/histiocytoid carcinoma",ICDO3_2nd
8490/6,"Metastatic signet ring cell carcinoma",ICDO3_2nd
8490/6,"Krukenberg tumor",ICDO3_2nd
8500/2,"Intraductal carcinoma, noninfiltrating, NOS",ICDO3_2nd
8500/2,"Intraductal adenocarcinoma, noninfiltrating, NOS",ICDO3_2nd
8500/2,"Intraductal carcinoma, NOS",ICDO3_2nd
8500/2,"Ductal carcinoma in situ, NOS",ICDO3_2nd
8500/2,"DCIS, NOS",ICDO3_2nd
8500/2,"DIN 3",ICDO3_2nd
8500/2,"Ductal intraepithelial neoplasia 3",ICDO3_2nd
8500/2,"Cystic hypersecretory carcinoma, intraductal",ICDO3_2nd
8500/3,"Infiltrating duct carcinoma, NOS",ICDO3_2nd
8500/3,"Invasive breast carcinoma of no special type",ICDO3_2nd
8500/3,"Duct adenocarcinoma, NOS",ICDO3_2nd
8500/3,"Duct carcinoma, NOS",ICDO3_2nd
8500/3,"Ductal carcinoma, NOS",ICDO3_2nd
8500/3,"Duct cell carcinoma",ICDO3_2nd
8500/3,"Infiltrating duct adenocarcinoma",ICDO3_2nd
8500/3,"Basal-like carcinoma of breast",ICDO3_2nd
8500/3,"Adenocarcinoma of mammary gland type",ICDO3_2nd
8500/3,"Adenocarcinoma of anogenital mammary-like glands",ICDO3_2nd
8500/3,"Carcinoma of male breast",ICDO3_2nd
8501/2,"Comedocarcinoma, noninfiltrating",ICDO3_2nd
8501/2,"Ductal carcinoma in situ, comedo type",ICDO3_2nd
8501/2,"DCIS, comedo type",ICDO3_2nd
8501/3,"Comedocarcinoma, NOS",ICDO3_2nd
8502/3,"Secretory carcinoma",ICDO3_2nd
8502/3,"Juvenile carcinoma of breast",ICDO3_2nd
8503/0,"Intraductal papilloma",ICDO3_2nd
8503/0,"Duct adenoma, NOS",ICDO3_2nd
8503/0,"Ductal papilloma",ICDO3_2nd
8503/0,"Intraductal papillary neoplasm, NOS",ICDO3_2nd
8503/0,"Intracystic papillary neoplasm with low grade intraepithelial neoplasia",ICDO3_2nd
8503/0,"Intracystic papillary neoplasm with intermediate grade intraepithelial neoplasia",ICDO3_2nd
8503/0,"Intraglandular papillary neoplasm with low grade intraepithelial neoplasia",ICDO3_2nd
8503/0,"Intraductal papillary neoplasm with intermediate grade neoplasia",ICDO3_2nd
8503/0,"Intraductal papillary neoplasm with low grade intraepithelial neoplasia",ICDO3_2nd
8503/0,"Intraductal tubular-papillary neoplasm, low grade",ICDO3_2nd
8503/0,"Intraductal papilloma with atypical ductal hyperplasia",ICDO3_2nd
8503/2,"Noninfiltrating intraductal papillary adenocarcinoma",ICDO3_2nd
8503/2,"Intraductal papillary adenocarcinoma, NOS",ICDO3_2nd
8503/2,"Intraductal papillary carcinoma, NOS",ICDO3_2nd
8503/2,"DCIS, papillary",ICDO3_2nd
8503/2,"Ductal carcinoma in situ, papillary",ICDO3_2nd
8503/2,"Noninfiltrating intraductal papillary carcinoma",ICDO3_2nd
8503/2,"Intraductal papilloma with DCIS",ICDO3_2nd
8503/2,"Intraductal papillary neoplasm with high grade intraepithelial neoplasia",ICDO3_2nd
8503/2,"Intracystic papillary neoplasm with high grade intraepithelial neoplasia",ICDO3_2nd
8503/2,"Intracystic papillary tumor with high grade dysplasia",ICDO3_2nd
8503/2,"Intracystic papillary tumor with high grade intraepithelial neoplasia",ICDO3_2nd
8503/2,"Intraductal papillary neoplasm with high grade dysplasia",ICDO3_2nd
8503/2,"Intraductal papillary tumor with high grade dysplasia",ICDO3_2nd
8503/2,"Intraductal papillary tumor with high grade intraepithelial neoplasia",ICDO3_2nd
8503/2,"Intraductal tubular-papillary neoplasm, high grade",ICDO3_2nd
8503/2,"Intraductal tubulopapillary neoplasm",ICDO3_2nd
8503/3,"Intraductal papillary adenocarcinoma with invasion",ICDO3_2nd
8503/3,"Infiltrating papillary adenocarcinoma",ICDO3_2nd
8503/3,"Infiltrating and papillary adenocarcinoma",ICDO3_2nd
8503/3,"Papillary carcinoma of breast",ICDO3_2nd
8503/3,"Intraductal papillary neoplasm with associated invasive carcinoma",ICDO3_2nd
8503/3,"Intracystic papillary neoplasm with associated invasive carcinoma",ICDO3_2nd
8504/0,"Intracystic papillary adenoma",ICDO3_2nd
8504/0,"Intracystic papilloma",ICDO3_2nd
8504/2,"Encapsulated papillary carcinoma",ICDO3_2nd
8504/2,"Noninfiltrating intracystic carcinoma",ICDO3_2nd
8504/2,"Encysted papillary carcinoma",ICDO3_2nd
8504/2,"Intracystic papillary carcinoma",ICDO3_2nd
8504/2,"Intracystic carcinoma, NOS",ICDO3_2nd
8504/2,"Intracystic papillary adenocarcinoma",ICDO3_2nd
8504/3,"Encapsulated papillary carcinoma with invasion",ICDO3_2nd
8504/3,"Encysted papillary carcinoma with invasion",ICDO3_2nd
8504/3,"Intracystic papillary carcinoma with invasion",ICDO3_2nd
8505/0,"Intraductal papillomatosis, NOS",ICDO3_2nd
8505/0,"Diffuse intraductal papillomatosis",ICDO3_2nd
8506/0,"Adenoma of nipple",ICDO3_2nd
8506/0,"Subareolar duct papillomatosis",ICDO3_2nd
8507/2,"Intraductal micropapillary carcinoma",ICDO3_2nd
8507/2,"Ductal carcinoma in situ, micropapillary",ICDO3_2nd
8507/2,"Intraductal carcinoma, clinging, high grade",ICDO3_2nd
8507/3,"Invasive micropapillary carcinoma of breast",ICDO3_2nd
8507/3,"Micropapillary carcinoma of breast",ICDO3_2nd
8508/3,"Cystic hypersecretory carcinoma",ICDO3_2nd
8509/2,"Solid papillary carcinoma in situ",ICDO3_2nd
8509/2,"Endocrine mucin-producing sweat gland carcinoma in situ",ICDO3_2nd
8509/3,"Solid papillary carcinoma with invasion",ICDO3_2nd
8509/3,"Endocrine mucin-producing sweat gland carcinoma",ICDO3_2nd
8510/3,"Medullary carcinoma, NOS",ICDO3_2nd
8510/3,"Medullary adenocarcinoma",ICDO3_2nd
8510/3,"Medullary-like carcinoma",ICDO3_2nd
8512/3,"Medullary carcinoma with lymphoid stroma",ICDO3_2nd
8513/3,"Atypical medullary carcinoma",ICDO3_2nd
8514/3,"Duct carcinoma, desmoplastic type",ICDO3_2nd
8519/2,"Lobular carcinoma in situ, pleomorphic",ICDO3_2nd
8519/2,"LCIS, pleomorphic",ICDO3_2nd
8520/2,"Lobular carcinoma in situ, NOS",ICDO3_2nd
8520/2,"LCIS, NOS",ICDO3_2nd
8520/2,"Lobular carcinoma, noninfiltrating",ICDO3_2nd
8520/2,"Lobular carcinoma in situ, classic",ICDO3_2nd
8520/2,"Intraductal papilloma with lobular carcinoma in situ",ICDO3_2nd
8520/3,"Lobular carcinoma, NOS",ICDO3_2nd
8520/3,"Infiltrating lobular carcinoma, NOS",ICDO3_2nd
8520/3,"Lobular adenocarcinoma",ICDO3_2nd
8520/3,"Tubulolobular carcinoma",ICDO3_2nd
8520/3,"Lobular carcinoma, pleomorphic",ICDO3_2nd
8521/3,"Infiltrating ductular carcinoma",ICDO3_2nd
8522/2,"Intraductal carcinoma and lobular carcinoma in situ",ICDO3_2nd
8522/3,"Infiltrating duct and lobular carcinoma",ICDO3_2nd
8522/3,"Lobular and ductal carcinoma",ICDO3_2nd
8522/3,"Intraductal and lobular carcinoma",ICDO3_2nd
8522/3,"Infiltrating duct and lobular carcinoma in situ",ICDO3_2nd
8522/3,"Infiltrating lobular carcinoma and ductal carcinoma in situ",ICDO3_2nd
8523/3,"Infiltrating duct mixed with other types of carcinoma",ICDO3_2nd
8523/3,"Infiltrating duct and colloid carcinoma",ICDO3_2nd
8523/3,"Infiltrating duct and cribriform carcinoma",ICDO3_2nd
8523/3,"Infiltrating duct and mucinous carcinoma",ICDO3_2nd
8523/3,"Infiltrating duct and tubular carcinoma",ICDO3_2nd
8524/3,"Infiltrating lobular mixed with other types of carcinoma",ICDO3_2nd
8525/3,"Polymorphous adenocarcinoma",ICDO3_2nd
8525/3,"Polymorphous carcinoma",ICDO3_2nd
8525/3,"Terminal duct adenocarcinoma",ICDO3_2nd
8530/3,"Inflammatory carcinoma",ICDO3_2nd
8530/3,"Inflammatory adenocarcinoma",ICDO3_2nd
8540/3,"Paget disease, mammary",ICDO3_2nd
8540/3,"Paget disease of breast",ICDO3_2nd
8540/3,"Paget disease of nipple",ICDO3_2nd
8541/3,"Paget disease and infiltrating duct carcinoma of breast",ICDO3_2nd
8542/3,"Paget disease, extramammary",ICDO3_2nd
8543/3,"Paget disease and intraductal carcinoma of breast",ICDO3_2nd
8550/0,"Acinar cell adenoma",ICDO3_2nd
8550/0,"Acinar adenoma",ICDO3_2nd
8550/0,"Acinic cell adenoma",ICDO3_2nd
8550/1,"Acinar cell tumor",ICDO3_2nd
8550/1,"Acinic cell tumor",ICDO3_2nd
8550/3,"Acinar cell carcinoma",ICDO3_2nd
8550/3,"Acinar adenocarcinoma, NOS",ICDO3_2nd
8550/3,"Acinar carcinoma",ICDO3_2nd
8550/3,"Acinic cell adenocarcinoma",ICDO3_2nd
8551/3,"Acinar cell cystadenocarcinoma",ICDO3_2nd
8551/3,"Acinar adenocarcinoma of lung",ICDO3_2nd
8552/3,"Mixed acinar-ductal carcinoma",ICDO3_2nd
8560/0,"Mixed squamous cell and glandular papilloma",ICDO3_2nd
8560/0,"Tubulosquamous polyp",ICDO3_2nd
8560/3,"Adenosquamous carcinoma",ICDO3_2nd
8560/3,"Mixed adenocarcinoma and epidermoid carcinoma",ICDO3_2nd
8560/3,"Mixed adenocarcinoma and squamous cell carcinoma",ICDO3_2nd
8560/3,"Squamoid eccrine ductal carcinoma",ICDO3_2nd
8561/0,Adenolymphoma,ICDO3_2nd
8561/0,"Papillary cystadenoma lymphomatosum",ICDO3_2nd
8561/0,"Warthin tumor",ICDO3_2nd
8562/3,"Epithelial-myoepithelial carcinoma",ICDO3_2nd
8563/0,Lymphadenoma,ICDO3_2nd
8570/3,"Adenocarcinoma with squamous metaplasia",ICDO3_2nd
8570/3,Adenoacanthoma,ICDO3_2nd
8570/3,"Endometrioid carcinoma with squamous differentiation",ICDO3_2nd
8571/3,"Adenocarcinoma with cartilaginous and osseous metaplasia",ICDO3_2nd
8571/3,"Adenocarcinoma with cartilaginous metaplasia",ICDO3_2nd
8571/3,"Adenocarcinoma with chondroid differentiation",ICDO3_2nd
8571/3,"Adenocarcinoma with osseous metaplasia",ICDO3_2nd
8572/3,"Adenocarcinoma with spindle cell metaplasia",ICDO3_2nd
8572/3,"Acinar adenocarcinoma, sarcomatoid variant",ICDO3_2nd
8572/3,"Fibromatosis-like metaplastic carcinoma",ICDO3_2nd
8573/3,"Adenocarcinoma with apocrine metaplasia",ICDO3_2nd
8573/3,"Carcinoma with apocrine metaplasia",ICDO3_2nd
8574/3,"Adenocarcinoma with neuroendocrine differentiation",ICDO3_2nd
8574/3,"Carcinoma with neuroendocrine differentiation",ICDO3_2nd
8574/3,"Adenocarcinoma admixed with neuroendocrine carcinoma",ICDO3_2nd
8575/3,"Metaplastic carcinoma, NOS",ICDO3_2nd
8576/3,"Hepatoid adenocarcinoma",ICDO3_2nd
8576/3,"Hepatoid carcinoma",ICDO3_2nd
8580/0,"Microscopic thymoma",ICDO3_2nd
8580/0,"Thymoma, benign",ICDO3_2nd
8580/1,"Micronodular thymoma with lymphoid stroma",ICDO3_2nd
8580/3,"Thymoma, NOS",ICDO3_2nd
8580/3,"Intrapulmonary thymoma",ICDO3_2nd
8580/3,"Sclerosing thymoma",ICDO3_2nd
8580/3,"Metaplastic thymoma",ICDO3_2nd
8581/3,"Thymoma, type A",ICDO3_2nd
8581/3,"Thymoma, medullary",ICDO3_2nd
8581/3,"Thymoma, spindle cell",ICDO3_2nd
8582/3,"Thymoma, type AB",ICDO3_2nd
8582/3,"Thymoma, mixed type",ICDO3_2nd
8583/3,"Thymoma, type B1",ICDO3_2nd
8583/3,"Thymoma, lymphocyte-rich",ICDO3_2nd
8583/3,"Thymoma, lymphocytic",ICDO3_2nd
8583/3,"Thymoma, organoid",ICDO3_2nd
8583/3,"Thymoma, predominantly cortical",ICDO3_2nd
8584/3,"Thymoma, type B2",ICDO3_2nd
8584/3,"Thymoma, cortical",ICDO3_2nd
8585/3,"Thymoma, type B3",ICDO3_2nd
8585/3,"Thymoma, atypical",ICDO3_2nd
8585/3,"Thymoma, epithelial",ICDO3_2nd
8585/3,"Well differentiated thymic carcinoma",ICDO3_2nd
8586/3,"Thymic carcinoma, NOS",ICDO3_2nd
8586/3,"Thymoma, type C",ICDO3_2nd
8587/0,"Ectopic hamartomatous thymoma",ICDO3_2nd
8588/3,"Spindle epithelial tumor with thymus-like element",ICDO3_2nd
8588/3,SETTLE,ICDO3_2nd
8588/3,"Spindle epithelial tumor with thymus-like differentiation",ICDO3_2nd
8589/3,"Intrathyroid thymic carcinoma",ICDO3_2nd
8589/3,"Carcinoma showing thymus-like element",ICDO3_2nd
8589/3,"Carcinoma showing thymus-like differentiation",ICDO3_2nd
8589/3,CASTLE,ICDO3_2nd
8590/0,"Sex cord-stromal tumor, benign",ICDO3_2nd
8590/0,"Signet-ring stromal tumor",ICDO3_2nd
8590/0,"Microcystic stromal tumor",ICDO3_2nd
8590/1,"Sex cord-gonadal stromal tumor, NOS",ICDO3_2nd
8590/1,"Gonadal stromal tumor, NOS",ICDO3_2nd
8590/1,"Sex cord tumor, NOS",ICDO3_2nd
8590/1,"Sex cord-stromal tumor, NOS",ICDO3_2nd
8590/1,"Ovarian stromal tumor",ICDO3_2nd
8590/1,"Testicular stromal tumor",ICDO3_2nd
8590/1,"Uterine tumor resembling ovarian sex cord tumor",ICDO3_2nd
8591/1,"Sex cord-gonadal stromal tumor, incompletely differentiated",ICDO3_2nd
8591/1,"Sex cord-stromal tumor, unclassified",ICDO3_2nd
8592/1,"Sex cord-gonadal stromal tumor, mixed forms",ICDO3_2nd
8592/1,"Sex cord-gonadal stromal tumor, mixed",ICDO3_2nd
8593/1,"Stromal tumor with minor sex cord elements",ICDO3_2nd
8594/1,"Mixed germ cell-sex cord-stromal tumor, NOS",ICDO3_2nd
8594/1,"Mixed germ cell-sex cord-stromal tumor, unclassified",ICDO3_2nd
8600/0,"Thecoma, NOS",ICDO3_2nd
8600/0,"Theca cell tumor",ICDO3_2nd
8600/3,"Thecoma, malignant",ICDO3_2nd
8601/0,"Thecoma, luteinized",ICDO3_2nd
8602/0,"Sclerosing stromal tumor",ICDO3_2nd
8610/0,"Luteoma, NOS",ICDO3_2nd
8610/0,Luteinoma,ICDO3_2nd
8620/1,"Adult granulosa cell tumor of testis",ICDO3_2nd
8620/1,"Granulosa cell tumor of testis, NOS",ICDO3_2nd
8620/3,"Adult granulosa cell tumor of ovary",ICDO3_2nd
8620/3,"Granulosa cell tumor, adult type",ICDO3_2nd
8620/3,"Granulosa cell carcinoma",ICDO3_2nd
8620/3,"Granulosa cell tumor, sarcomatoid",ICDO3_2nd
8621/1,"Granulosa cell-theca cell tumor",ICDO3_2nd
8621/1,"Theca cell-granulosa cell tumor",ICDO3_2nd
8622/0,"Granulosa cell tumor of testis, juvenile",ICDO3_2nd
8622/1,"Granulosa cell tumor, juvenile",ICDO3_2nd
8623/1,"Sex cord tumor with annular tubules",ICDO3_2nd
8630/0,"Androblastoma, benign",ICDO3_2nd
8630/0,"Arrhenoblastoma, benign",ICDO3_2nd
8630/1,"Androblastoma, NOS",ICDO3_2nd
8630/1,"Arrhenoblastoma, NOS",ICDO3_2nd
8630/3,"Androblastoma, malignant",ICDO3_2nd
8630/3,"Arrhenoblastoma, malignant",ICDO3_2nd
8631/0,"Sertoli-Leydig cell tumor, well differentiated",ICDO3_2nd
8631/1,"Sertoli-Leydig cell tumor of intermediate differentiation, NOS",ICDO3_2nd
8631/1,"Sertoli-Leydig cell tumor, moderately differentiated",ICDO3_2nd
8631/1,"Sertoli-Leydig cell tumor, NOS",ICDO3_2nd
8631/3,"Sertoli-Leydig cell tumor, poorly differentiated",ICDO3_2nd
8631/3,"Sertoli-Leydig cell tumor, sarcomatoid",ICDO3_2nd
8632/1,Gynandroblastoma,ICDO3_2nd
8633/1,"Sertoli-Leydig cell tumor, retiform",ICDO3_2nd
8634/1,"Sertoli-Leydig cell tumor, intermediate differentiation, with heterologous elements",ICDO3_2nd
8634/1,"Sertoli-Leydig cell tumor, moderately differentiated, with heterologous elements",ICDO3_2nd
8634/1,"Sertoli-Leydig cell tumor, retiform, with heterologous elements",ICDO3_2nd
8634/3,"Sertoli-Leydig cell tumor, poorly differentiated, with heterologous elements",ICDO3_2nd
8640/1,"Sertoli cell tumor, NOS",ICDO3_2nd
8640/1,"Tubular androblastoma, NOS",ICDO3_2nd
8640/1,"Pick tubular adenoma",ICDO3_2nd
8640/1,"Sertoli cell adenoma",ICDO3_2nd
8640/1,"Testicular adenoma",ICDO3_2nd
8640/3,"Sertoli cell carcinoma",ICDO3_2nd
8641/0,"Sertoli cell tumor with lipid storage",ICDO3_2nd
8641/0,"Folliculome lipidique",ICDO3_2nd
8641/0,"Lipid-rich Sertoli cell tumor",ICDO3_2nd
8641/0,"Tubular androblastoma with lipid storage",ICDO3_2nd
8642/1,"Large cell calcifying Sertoli cell tumor",ICDO3_2nd
8643/1,"Intratubular large cell hyalinizing Sertoli cell neoplasia",ICDO3_2nd
8650/0,"Leydig cell tumor of ovary, NOS",ICDO3_2nd
8650/1,"Leydig cell tumor of testis, NOS",ICDO3_2nd
8650/1,"Interstitial cell tumor, NOS",ICDO3_2nd
8650/3,"Leydig cell tumor, malignant",ICDO3_2nd
8650/3,"Interstitial cell tumor, malignant",ICDO3_2nd
8660/0,"Hilus cell tumor",ICDO3_2nd
8660/0,"Hilar cell tumor",ICDO3_2nd
8670/0,"Lipid cell tumor of ovary",ICDO3_2nd
8670/0,"Steroid cell tumor, NOS",ICDO3_2nd
8670/0,"Lipoid cell tumor of ovary",ICDO3_2nd
8670/0,Masculinovoblastoma,ICDO3_2nd
8670/3,"Steroid cell tumor, malignant",ICDO3_2nd
8671/0,"Adrenal rest tumor",ICDO3_2nd
8680/3,"Paraganglioma, NOS",ICDO3_2nd
8681/3,"Sympathetic paraganglioma",ICDO3_2nd
8682/3,"Parasympathetic paraganglioma",ICDO3_2nd
8683/0,"Gangliocytic paraganglioma",ICDO3_2nd
8690/3,"Middle ear paraganglioma",ICDO3_2nd
8690/3,"Glomus jugulare tumor, NOS",ICDO3_2nd
8690/3,"Jugular paraganglioma",ICDO3_2nd
8690/3,"Jugulotympanic paraganglioma",ICDO3_2nd
8691/3,"Aortic body tumor",ICDO3_2nd
8691/3,"Aortic body paraganglioma",ICDO3_2nd
8691/3,"Aorticopulmonary paraganglioma",ICDO3_2nd
8692/3,"Carotid body paraganglioma",ICDO3_2nd
8692/3,"Carotid body tumor",ICDO3_2nd
8693/3,"Extra-adrenal paraganglioma, NOS",ICDO3_2nd
8693/3,"Nonchromaffin paraganglioma, NOS",ICDO3_2nd
8693/3,"Laryngeal paraganglioma",ICDO3_2nd
8693/3,"Vagal paraganglioma",ICDO3_2nd
8693/3,Chemodectoma,ICDO3_2nd
8693/3,"Composite paraganglioma",ICDO3_2nd
8700/3,"Pheochromocytoma, NOS",ICDO3_2nd
8700/3,"Adrenal medullary paraganglioma",ICDO3_2nd
8700/3,"Chromaffin paraganglioma",ICDO3_2nd
8700/3,"Chromaffin tumor",ICDO3_2nd
8700/3,Chromaffinoma,ICDO3_2nd
8700/3,"Composite pheochromocytoma",ICDO3_2nd
8700/3,Pheochromoblastoma,ICDO3_2nd
8710/3,Glomangiosarcoma,ICDO3_2nd
8710/3,"Glomoid sarcoma",ICDO3_2nd
8711/0,"Glomus tumor, NOS",ICDO3_2nd
8711/1,Glomangiomatosis,ICDO3_2nd
8711/1,"Glomus tumor of uncertain malignant potential",ICDO3_2nd
8711/3,"Glomus tumor, malignant",ICDO3_2nd
8712/0,Glomangioma,ICDO3_2nd
8713/0,Glomangiomyoma,ICDO3_2nd
8714/0,"Perivascular epithelioid tumor, benign",ICDO3_2nd
8714/0,"PEComa, benign",ICDO3_2nd
8714/3,"Perivascular epithelioid tumor, malignant",ICDO3_2nd
8714/3,"PEComa, malignant",ICDO3_2nd
8720/0,"Pigmented nevus, NOS",ICDO3_2nd
8720/0,"Nevus, NOS",ICDO3_2nd
8720/0,"Melanocytic nevus, NOS",ICDO3_2nd
8720/0,"Hairy nevus",ICDO3_2nd
8720/0,"Nevus spilus",ICDO3_2nd
8720/0,"Meyerson nevus",ICDO3_2nd
8720/0,"Deep penetrating nevus",ICDO3_2nd
8720/0,"Combined nevus",ICDO3_2nd
8720/0,"Genital nevus",ICDO3_2nd
8720/0,"Conjunctival nevus",ICDO3_2nd
8720/2,"Melanoma in situ",ICDO3_2nd
8720/3,"Malignant melanoma, NOS",ICDO3_2nd
8720/3,"Melanoma, NOS",ICDO3_2nd
8720/3,"Nevoid melanoma",ICDO3_2nd
8720/3,"Melanoma, meningeal",ICDO3_2nd
8721/3,"Nodular melanoma",ICDO3_2nd
8722/0,"Balloon cell nevus",ICDO3_2nd
8722/3,"Balloon cell melanoma",ICDO3_2nd
8723/0,"Halo nevus",ICDO3_2nd
8723/0,"Regressing nevus",ICDO3_2nd
8723/3,"Malignant melanoma, regressing",ICDO3_2nd
8725/0,Neuronevus,ICDO3_2nd
8726/0,"Magnocellular nevus",ICDO3_2nd
8726/0,"Melanocytoma, eyeball",ICDO3_2nd
8726/0,"Melanocytoma, NOS",ICDO3_2nd
8727/0,"Dysplastic nevus",ICDO3_2nd
8728/0,"Meningeal melanocytosis",ICDO3_2nd
8728/0,"Diffuse melanocytosis",ICDO3_2nd
8728/1,"Meningeal melanocytoma",ICDO3_2nd
8728/3,"Meningeal melanomatosis",ICDO3_2nd
8730/0,"Nonpigmented nevus",ICDO3_2nd
8730/0,"Achromic nevus",ICDO3_2nd
8730/3,"Amelanotic melanoma",ICDO3_2nd
8740/0,"Junctional nevus, NOS",ICDO3_2nd
8740/0,"Intraepidermal nevus",ICDO3_2nd
8740/0,"Junction nevus",ICDO3_2nd
8740/3,"Malignant melanoma in junctional nevus",ICDO3_2nd
8741/2,"Precancerous melanosis, NOS",ICDO3_2nd
8741/3,"Malignant melanoma in precancerous melanosis",ICDO3_2nd
8742/0,"Lentiginous melanocytic nevus",ICDO3_2nd
8742/0,"Simple lentigo",ICDO3_2nd
8742/0,"Lentigo simplex",ICDO3_2nd
8742/2,"Lentigo maligna",ICDO3_2nd
8742/2,"Hutchinson melanotic freckle, NOS",ICDO3_2nd
8742/3,"Lentigo maligna melanoma",ICDO3_2nd
8742/3,"Malignant melanoma in Hutchinson melanotic freckle",ICDO3_2nd
8743/3,"Low cumulative sun damage melanoma",ICDO3_2nd
8743/3,"Superficial spreading melanoma",ICDO3_2nd
8744/0,"Acral nevus",ICDO3_2nd
8744/3,"Acral melanoma",ICDO3_2nd
8744/3,"Acral lentiginous melanoma, malignant",ICDO3_2nd
8745/3,"Desmoplastic melanoma, NOS",ICDO3_2nd
8745/3,"Desmoplastic melanoma, amelanotic",ICDO3_2nd
8745/3,"Neurotropic melanoma, malignant",ICDO3_2nd
8746/3,"Mucosal lentiginous melanoma",ICDO3_2nd
8750/0,"Dermal nevus",ICDO3_2nd
8750/0,"Intradermal nevus",ICDO3_2nd
8750/0,"Stromal nevus",ICDO3_2nd
8760/0,"Compound nevus",ICDO3_2nd
8760/0,"Dermal and epidermal nevus",ICDO3_2nd
8761/0,"Congenital melanocytic nevus, NOS",ICDO3_2nd
8761/1,"Giant pigmented nevus, NOS",ICDO3_2nd
8761/1,"Intermediate and giant congenital nevus",ICDO3_2nd
8761/3,"Malignant melanoma arising in giant congenital nevus",ICDO3_2nd
8761/3,"Malignant melanoma in giant pigmented nevus",ICDO3_2nd
8761/3,"Malignant melanoma in congenital melanocytic nevus",ICDO3_2nd
8762/1,"Proliferative dermal lesion in congenital nevus",ICDO3_2nd
8762/1,"Proliferative nodule in congenital melanocytic nevus",ICDO3_2nd
8770/0,"Epithelioid and spindle cell nevus",ICDO3_2nd
8770/0,"Juvenile melanoma",ICDO3_2nd
8770/0,"Juvenile nevus",ICDO3_2nd
8770/0,"Spitz nevus, NOS",ICDO3_2nd
8770/0,"Spitz nevus, atypical",ICDO3_2nd
8770/0,"Pigmented spindle cell nevus of Reed",ICDO3_2nd
8770/0,"Pigmented spindle cell Spitz nevus",ICDO3_2nd
8770/3,"Malignant Spitz tumor",ICDO3_2nd
8770/3,"Mixed epithelioid and spindle cell melanoma",ICDO3_2nd
8770/3,"Spitz melanoma",ICDO3_2nd
8770/3,"Spitzoid melanoma",ICDO3_2nd
8771/0,"Epithelioid cell nevus",ICDO3_2nd
8771/3,"Epithelioid cell melanoma",ICDO3_2nd
8772/0,"Spindle cell nevus, NOS",ICDO3_2nd
8772/3,"Spindle cell melanoma, NOS",ICDO3_2nd
8773/3,"Spindle cell melanoma, type A",ICDO3_2nd
8774/3,"Spindle cell melanoma, type B",ICDO3_2nd
8780/0,"Blue nevus, NOS",ICDO3_2nd
8780/0,"Jadassohn blue nevus",ICDO3_2nd
8780/1,"Pigmented epithelioid melanocytoma",ICDO3_2nd
8780/1,"Blue nevus, epithelioid",ICDO3_2nd
8780/3,"Blue nevus, malignant",ICDO3_2nd
8780/3,"Melanoma arising in blue nevus",ICDO3_2nd
8790/0,"Cellular blue nevus",ICDO3_2nd
