CODE,DISPLAY,VERSION
C70.0,Cranial dura mater,ICDO3_Topography
C70.0,Cranial meninges,ICDO3_Topography
C70.0,Cranial pia mater,ICDO3_Topography
C70.0,Falx cerebelli,ICDO3_Topography
C70.0,Falx cerebri,ICDO3_Topography
"C70.0,""Falx, NOS"",ICDO3_Topography"
C70.0,Intracranial meninges,ICDO3_Topography
C70.0,Intracranial arachnoid,ICDO3_Topography
C70.0,Tentorium cerebelli,ICDO3_Topography
"C70.0,""Tentorium, NOS"",ICDO3_Topography"
C70.1,Spinal meninges,ICDO3_Topography
C70.1,Spinal arachnoid,ICDO3_Topography
C70.1,Spinal dura mater,ICDO3_Topography
C70.1,Spinal pia mater,ICDO3_Topography
"C70.9,""Meninges, NOS"",ICDO3_Topography"
"C70.9,""Arachnoid, NOS"",ICDO3_Topography"
"C70.9,""Dura, NOS"",ICDO3_Topography"
"C70.9,""Dura mater, NOS"",ICDO3_Topography"
"C70.9,""Pia mater, NOS"",ICDO3_Topography"
C71,BRAIN,ICDO3_Topography
C71.0,Cerebrum,ICDO3_Topography
C71.0,Basal ganglia,ICDO3_Topography
C71.0,Central white matter,ICDO3_Topography
C71.0,Cerebral cortex,ICDO3_Topography
C71.0,Cerebral hemisphere,ICDO3_Topography
C71.0,Cerebral white matter,ICDO3_Topography
C71.0,Corpus striatum,ICDO3_Topography
C71.0,Globus pallidus,ICDO3_Topography
C71.0,Hypothalamus,ICDO3_Topography
C71.0,Insula,ICDO3_Topography
C71.0,Internal capsule,ICDO3_Topography
C71.0,Island of Reil,ICDO3_Topography
C71.0,Operculum,ICDO3_Topography
C71.0,Pallium,ICDO3_Topography
C71.0,Putamen,ICDO3_Topography
C71.0,Rhinencephalon,ICDO3_Topography
"C71.0,""Supratentorial brain, NOS"",ICDO3_Topography"
C71.0,Thalamus,ICDO3_Topography
C71.1,Frontal lobe,ICDO3_Topography
C71.1,Frontal pole,ICDO3_Topography
C71.2,Temporal lobe,ICDO3_Topography
C71.2,Hippocampus,ICDO3_Topography
C71.2,Uncus,ICDO3_Topography
C71.3,Parietal lobe,ICDO3_Topography
C71.4,Occipital lobe,ICDO3_Topography
C71.4,Occipital pole,ICDO3_Topography
"C71.5,""Ventricle, NOS"",ICDO3_Topography"
C71.5,Cerebral ventricle,ICDO3_Topography
"C71.5,""Choroid plexus, NOS"",ICDO3_Topography"
C71.5,Choroid plexus of lateral ventricle,ICDO3_Topography
C71.5,Choroid plexus of third ventricle,ICDO3_Topography
C71.5,Ependyma,ICDO3_Topography
"C71.5,""Lateral ventricle, NOS"",ICDO3_Topography"
"C71.5,""Third ventricle, NOS"",ICDO3_Topography"
"C71.6,""Cerebellum, NOS"",ICDO3_Topography"
C71.6,Cerebellopontine angle,ICDO3_Topography
C71.6,Vermis of cerebellum,ICDO3_Topography
C71.7,Brain stem,ICDO3_Topography
C71.7,Cerebral peduncle,ICDO3_Topography
C71.7,Basis pedunculi,ICDO3_Topography
C71.7,Choroid plexus of fourth ventricle,ICDO3_Topography
"C71.7,""Fourth ventricle, NOS"",ICDO3_Topography"
"C71.7,""Infratentorial brain, NOS"",ICDO3_Topography"
C71.7,Medulla oblongata,ICDO3_Topography
C71.7,Midbrain,ICDO3_Topography
C71.7,Olive,ICDO3_Topography
C71.7,Pons,ICDO3_Topography
C71.7,Pyramid,ICDO3_Topography
C71.8,Overlapping lesion of brain,ICDO3_Topography
C71.8,Corpus callosum,ICDO3_Topography
C71.8,Tapetum,ICDO3_Topography
"C71.9,""Brain, NOS"",ICDO3_Topography"
C71.9,Intracranial site,ICDO3_Topography
"C71.9,""Cranial fossa, NOS"",ICDO3_Topography"
C71.9,Anterior cranial fossa,ICDO3_Topography
C71.9,Middle cranial fossa,ICDO3_Topography
C71.9,Posterior cranial fossa,ICDO3_Topography
C71.9,Suprasellar,ICDO3_Topography
"C72,""SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM"",ICDO3_Topography"
C72.0,Spinal cord,ICDO3_Topography
C72.0,Cervical cord,ICDO3_Topography
C72.0,Conus medullaris,ICDO3_Topography
C72.0,Filum terminale,ICDO3_Topography
C72.0,Lumbar cord,ICDO3_Topography
C72.0,Sacral cord,ICDO3_Topography
C72.0,Thoracic cord,ICDO3_Topography
C72.1,Cauda equina,ICDO3_Topography
C72.2,Olfactory nerve,ICDO3_Topography
C72.3,Optic nerve,ICDO3_Topography
C72.3,Optic chiasm,ICDO3_Topography
C72.3,Optic tract,ICDO3_Topography
C72.4,Acoustic nerve,ICDO3_Topography
"C72.5,""Cranial nerve, NOS"",ICDO3_Topography"
C72.5,Abducens nerve,ICDO3_Topography
"C72.5,""Accessory nerve, NOS"",ICDO3_Topography"
C72.5,Spinal accessory nerve,ICDO3_Topography
C72.5,Facial nerve,ICDO3_Topography
C72.5,Glossopharyngeal nerve,ICDO3_Topography
C72.5,Hypoglossal nerve,ICDO3_Topography
C72.5,Oculomotor nerve,ICDO3_Topography
C72.5,Trigeminal nerve,ICDO3_Topography
C72.5,Trochlear nerve,ICDO3_Topography
C72.5,Vagus nerve,ICDO3_Topography
C72.8,Overlapping lesion of brain and central nervous system,ICDO3_Topography
"C72.9,""Nervous system, NOS"",ICDO3_Topography"
C72.9,Central nervous system,ICDO3_Topography
C72.9,Epidural,ICDO3_Topography
C72.9,Extradural,ICDO3_Topography
C72.9,Parasellar,ICDO3_Topography
C73,THYROID GLAND,ICDO3_Topography
C73.9,Thyroid gland,ICDO3_Topography
"C73.9,""Thyroid, NOS"",ICDO3_Topography"
C73.9,Thyroglossal duct,ICDO3_Topography
C74,ADRENAL GLAND,ICDO3_Topography
C74.0,Cortex of adrenal gland,ICDO3_Topography
C74.1,Medulla of adrenal gland,ICDO3_Topography
"C74.9,""Adrenal gland, NOS"",ICDO3_Topography"
C74.9,Suprarenal gland,ICDO3_Topography
"C74.9,""Adrenal, NOS"",ICDO3_Topography"
C75,OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES,ICDO3_Topography
C75.0,Parathyroid gland,ICDO3_Topography
C75.1,Pituitary gland,ICDO3_Topography
"C75.1,""Pituitary, NOS"",ICDO3_Topography"
C75.1,Hypophysis,ICDO3_Topography
C75.1,Rathke pouch,ICDO3_Topography
C75.1,Sella turcica,ICDO3_Topography
C75.1,Pituitary fossa,ICDO3_Topography
C75.2,Craniopharyngeal duct,ICDO3_Topography
C75.3,Pineal gland,ICDO3_Topography
C75.4,Carotid body,ICDO3_Topography
C75.5,Aortic body and other paraganglia,ICDO3_Topography
C75.5,Coccygeal body,ICDO3_Topography
C75.5,Coccygeal glomus,ICDO3_Topography
C75.5,Glomus jugulare,ICDO3_Topography
C75.5,Para-aortic body,ICDO3_Topography
C75.5,Organ of Zuckerkandl,ICDO3_Topography
C75.5,Paraganglion,ICDO3_Topography
C75.8,Overlapping lesion of endocrine glands and related structures,ICDO3_Topography
C75.8,Multiple endocrine glands,ICDO3_Topography
C75.8,Pluriglandular,ICDO3_Topography
"C75.9,""Endocrine gland, NOS"",ICDO3_Topography"
C76,OTHER AND ILL-DEFINED SITES,ICDO3_Topography
"C76.0,""Head, face or neck, NOS"",ICDO3_Topography"
"C76.0,""Cheek, NOS"",ICDO3_Topography"
"C76.0,""Jaw, NOS"",ICDO3_Topography"
"C76.0,""Nose, NOS"",ICDO3_Topography"
"C76.0,""Cervical region, NOS"",ICDO3_Topography"
"C76.0,""Supraclavicular region, NOS"",ICDO3_Topography"
"C76.1,""Thorax, NOS"",ICDO3_Topography"
"C76.1,""Axilla, NOS"",ICDO3_Topography"
"C76.1,""Chest, NOS"",ICDO3_Topography"
"C76.1,""Chest wall, NOS"",ICDO3_Topography"
"C76.1,""Intrathoracic site, NOS"",ICDO3_Topography"
"C76.1,""Thoracic wall, NOS"",ICDO3_Topography"
"C76.1,""Infraclavicular region, NOS"",ICDO3_Topography"
"C76.1,""Scapular region, NOS"",ICDO3_Topography"
"C76.2,""Abdomen, NOS"",ICDO3_Topography"
"C76.2,""Abdominal wall, NOS"",ICDO3_Topography"
"C76.2,""Intra-abdominal site, NOS"",ICDO3_Topography"
"C76.3,""Pelvis, NOS"",ICDO3_Topography"
"C76.3,""Buttock, NOS"",ICDO3_Topography"
"C76.3,""Groin, NOS"",ICDO3_Topography"
C76.3,Ischiorectal fossa,ICDO3_Topography
"C76.3,""Pelvic wall, NOS"",ICDO3_Topography"
"C76.3,""Perineum, NOS"",ICDO3_Topography"
C76.3,Rectovaginal septum,ICDO3_Topography
C76.3,Rectovesical septum,ICDO3_Topography
"C76.3,""Gluteal region, NOS"",ICDO3_Topography"
"C76.3,""Inguinal region, NOS"",ICDO3_Topography"
"C76.3,""Perirectal region, NOS"",ICDO3_Topography"
"C76.3,""Presacral region, NOS"",ICDO3_Topography"
"C76.3,""Sacrococcygeal region, NOS"",ICDO3_Topography"
"C76.4,""Upper limb, NOS"",ICDO3_Topography"
"C76.4,""Antecubital space, NOS"",ICDO3_Topography"
"C76.4,""Arm, NOS"",ICDO3_Topography"
"C76.4,""Elbow, NOS"",ICDO3_Topography"
"C76.4,""Finger, NOS"",ICDO3_Topography"
"C76.4,""Forearm, NOS"",ICDO3_Topography"
"C76.4,""Hand, NOS"",ICDO3_Topography"
"C76.4,""Shoulder, NOS"",ICDO3_Topography"
"C76.4,""Thumb, NOS"",ICDO3_Topography"
"C76.4,""Wrist, NOS"",ICDO3_Topography"
"C76.5,""Lower limb, NOS"",ICDO3_Topography"
"C76.5,""Ankle, NOS"",ICDO3_Topography"
"C76.5,""Calf, NOS"",ICDO3_Topography"
"C76.5,""Foot, NOS"",ICDO3_Topography"
"C76.5,""Heel, NOS"",ICDO3_Topography"
"C76.5,""Hip, NOS"",ICDO3_Topography"
"C76.5,""Knee, NOS"",ICDO3_Topography"
"C76.5,""Leg, NOS"",ICDO3_Topography"
"C76.5,""Popliteal space, NOS"",ICDO3_Topography"
"C76.5,""Thigh, NOS"",ICDO3_Topography"
"C76.5,""Toe, NOS"",ICDO3_Topography"
C76.7,Other ill-defined sites,ICDO3_Topography
"C76.7,""Back, NOS"",ICDO3_Topography"
"C76.7,""Flank, NOS"",ICDO3_Topography"
"C76.7,""Trunk, NOS"",ICDO3_Topography"
C76.8,Overlapping lesion of ill-defined sites,ICDO3_Topography
C77,LYMPH NODES,ICDO3_Topography
"C77.0,""Lymph nodes of head, face and neck"",ICDO3_Topography"
C77.0,Auricular lymph node,ICDO3_Topography
C77.0,Cervical lymph node,ICDO3_Topography
C77.0,Facial lymph node,ICDO3_Topography
C77.0,Jugular lymph node,ICDO3_Topography
C77.0,Mandibular lymph node,ICDO3_Topography
C77.0,Occipital lymph node,ICDO3_Topography
C77.0,Parotid lymph node,ICDO3_Topography
C77.0,Preauricular lymph node,ICDO3_Topography
C77.0,Prelaryngeal lymph node,ICDO3_Topography
C77.0,Pretracheal lymph node,ICDO3_Topography
C77.0,Retropharyngeal lymph node,ICDO3_Topography
C77.0,Scalene lymph node,ICDO3_Topography
C77.0,Sublingual lymph node,ICDO3_Topography
C77.0,Submandibular lymph node,ICDO3_Topography
C77.0,Submaxillary lymph node,ICDO3_Topography
C77.0,Submental lymph node,ICDO3_Topography
C77.0,Supraclavicular lymph node,ICDO3_Topography
C77.1,Intrathoracic lymph nodes,ICDO3_Topography
C77.1,Bronchial lymph node,ICDO3_Topography
C77.1,Bronchopulmonary lymph node,ICDO3_Topography
C77.1,Diaphragmatic lymph node,ICDO3_Topography
C77.1,Esophageal lymph node,ICDO3_Topography
"C77.1,""Hilar lymph node, NOS"",ICDO3_Topography"
C77.1,Innominate lymph node,ICDO3_Topography
C77.1,Intercostal lymph node,ICDO3_Topography
C77.1,Mediastinal lymph node,ICDO3_Topography
C77.1,Parasternal lymph node,ICDO3_Topography
C77.1,Pulmonary hilar lymph node,ICDO3_Topography
"C77.1,""Pulmonary lymph node, NOS"",ICDO3_Topography"
C77.1,Thoracic lymph node,ICDO3_Topography
C77.1,Tracheal lymph node,ICDO3_Topography
C77.1,Tracheobronchial lymph node,ICDO3_Topography
C77.2,Intra-abdominal lymph nodes,ICDO3_Topography
C77.2,Abdominal lymph node,ICDO3_Topography
C77.2,Aortic lymph node,ICDO3_Topography
C77.2,Celiac lymph node,ICDO3_Topography
C77.2,Colic lymph node,ICDO3_Topography
C77.2,Common duct lymph node,ICDO3_Topography
C77.2,Gastric lymph node,ICDO3_Topography
C77.2,Hepatic lymph node,ICDO3_Topography
C77.2,Ileocolic lymph node,ICDO3_Topography
C77.2,Inferior mesenteric lymph node,ICDO3_Topography
C77.2,Intestinal lymph node,ICDO3_Topography
C77.2,Lumbar lymph node,ICDO3_Topography
"C77.2,""Mesenteric lymph node, NOS"",ICDO3_Topography"
C77.2,Midcolic lymph node,ICDO3_Topography
"C77.2,""Pancreatic lymph node, NOS"",ICDO3_Topography"
C77.2,Para-aortic lymph node,ICDO3_Topography
C77.2,Periaortic lymph node,ICDO3_Topography
C77.2,Peripancreatic lymph node,ICDO3_Topography
C77.2,Porta hepatis lymph node,ICDO3_Topography
C77.2,Portal lymph node,ICDO3_Topography
C77.2,Pyloric lymph node,ICDO3_Topography
C77.2,Retroperitoneal lymph node,ICDO3_Topography
C77.2,Splenic hilar lymph node,ICDO3_Topography
"C77.2,""Splenic lymph node, NOS"",ICDO3_Topography"
C77.2,Superior mesenteric lymph node,ICDO3_Topography
C77.3,Lymph nodes of axilla or arm,ICDO3_Topography
C77.3,Axillary lymph node,ICDO3_Topography
C77.3,Brachial lymph node,ICDO3_Topography
C77.3,Cubital lymph node,ICDO3_Topography
C77.3,Epitrochlear lymph node,ICDO3_Topography
C77.3,Infraclavicular lymph node,ICDO3_Topography
C77.3,Lymph node of upper limb,ICDO3_Topography
C77.3,Pectoral lymph node,ICDO3_Topography
C77.3,Subclavicular lymph node,ICDO3_Topography
C77.3,Subscapular lymph node,ICDO3_Topography
C77.4,Lymph nodes of inguinal region or leg,ICDO3_Topography
C77.4,Femoral lymph node,ICDO3_Topography
C77.4,Inguinal lymph node,ICDO3_Topography
C77.4,Lymph node of Cloquet,ICDO3_Topography
C77.4,Lymph node of groin,ICDO3_Topography
C77.4,Lymph node of lower limb,ICDO3_Topography
C77.4,Lymph node of Rosenmuller,ICDO3_Topography
C77.4,Popliteal lymph node,ICDO3_Topography
C77.4,Subinguinal lymph node,ICDO3_Topography
C77.4,Tibial lymph node,ICDO3_Topography
C77.5,Pelvic lymph nodes,ICDO3_Topography
C77.5,Hypogastric lymph node,ICDO3_Topography
C77.5,Iliac lymph node,ICDO3_Topography
C77.5,Inferior epigastric lymph node,ICDO3_Topography
C77.5,Intrapelvic lymph node,ICDO3_Topography
C77.5,Obturator lymph node,ICDO3_Topography
C77.5,Paracervical lymph node,ICDO3_Topography
C77.5,Parametrial lymph node,ICDO3_Topography
C77.5,Presymphysial lymph node,ICDO3_Topography
C77.5,Sacral lymph node,ICDO3_Topography
C77.8,Lymph nodes of multiple regions,ICDO3_Topography
"C77.9,""Lymph node, NOS"",ICDO3_Topography"
C80,UNKNOWN PRIMARY SITE,ICDO3_Topography
C80.9,Unknown primary site,ICDO3_Topography
