LEVEL,CODE,DISPLAY,VERSION
,V58.7,Occupant of pick-up truck or van injured in noncollision transport accident: Person on outside of vehicle injured in traffic accident,ICD_MM
,V58.9,Occupant of pick-up truck or van injured in noncollision transport accident: Unspecified occupant of pick-up truck or van injured in traffic accident,ICD_MM
,V59,Occupant of pick-up truck or van injured in other and unspecified transport accidents,ICD_MM
,V59.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,ICD_MM
,V59.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,ICD_MM
,V59.2,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in nontraffic accident,ICD_MM
,V59.3,Occupant [any] of pick-up truck or van injured in unspecified nontraffic accident,ICD_MM
,V59.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,ICD_MM
,V59.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,ICD_MM
,V59.6,Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident,ICD_MM
,V59.8,Occupant [any] of pick-up truck or van injured in other specified transport accidents,ICD_MM
,V59.9,Occupant [any] of pick-up truck or van injured in unspecified traffic accident,ICD_MM
,V60,Occupant of heavy transport vehicle injured in collision with pedestrian or animal,ICD_MM
,V60.0,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Driver injured in nontraffic accident,ICD_MM
,V60.1,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Passenger injured in nontraffic accident,ICD_MM
,V60.2,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Person on outside of vehicle injured in nontraffic accident,ICD_MM
,V60.3,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Unspecified occupant of heavy transport vehicle injured in nontraffic accident,ICD_MM
,V60.4,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Person injured while boarding or alighting,ICD_MM
,V60.5,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Driver injured in traffic accident,ICD_MM
,V60.6,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Passenger injured in traffic accident,ICD_MM
,V60.7,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Person on outside of vehicle injured in traffic accident,ICD_MM
,V60.9,Occupant of heavy transport vehicle injured in collision with pedestrian or animal: Unspecified occupant of heavy transport vehicle injured in traffic accident,ICD_MM
,V61,Occupant of heavy transport vehicle injured in collision with pedal cycle,ICD_MM
,V61.0,Occupant of heavy transport vehicle injured in collision with pedal cycle: Driver injured in nontraffic accident,ICD_MM
,V61.1,Occupant of heavy transport vehicle injured in collision with pedal cycle: Passenger injured in nontraffic accident,ICD_MM
,V61.2,Occupant of heavy transport vehicle injured in collision with pedal cycle: Person on outside of vehicle injured in nontraffic accident,ICD_MM
,V61.3,Occupant of heavy transport vehicle injured in collision with pedal cycle: Unspecified occupant of heavy transport vehicle injured in nontraffic accident,ICD_MM
,V61.4,Occupant of heavy transport vehicle injured in collision with pedal cycle: Person injured while boarding or alighting,ICD_MM
,V61.5,Occupant of heavy transport vehicle injured in collision with pedal cycle: Driver injured in traffic accident,ICD_MM
,V61.6,Occupant of heavy transport vehicle injured in collision with pedal cycle: Passenger injured in traffic accident,ICD_MM
,V61.7,Occupant of heavy transport vehicle injured in collision with pedal cycle: Person on outside of vehicle injured in traffic accident,ICD_MM
,V61.9,Occupant of heavy transport vehicle injured in collision with pedal cycle: Unspecified occupant of heavy transport vehicle injured in traffic accident,ICD_MM
,V62,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle,ICD_MM
,V62.0,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Driver injured in nontraffic accident,ICD_MM
,V62.1,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Passenger injured in nontraffic accident,ICD_MM
,V62.2,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Person on outside of vehicle injured in nontraffic accident,ICD_MM
,V62.3,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Unspecified occupant of heavy transport vehicle injured in nontraffic accident,ICD_MM
,V62.4,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Person injured while boarding or alighting,ICD_MM
,V62.5,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Driver injured in traffic accident,ICD_MM
,V62.6,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Passenger injured in traffic accident,ICD_MM
,V62.7,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Person on outside of vehicle injured in traffic accident,ICD_MM
,V62.9,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle: Unspecified occupant of heavy transport vehicle injured in traffic accident,ICD_MM
,V63,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van",ICD_MM
,V63.0,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Driver injured in nontraffic accident",ICD_MM
,V63.1,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Passenger injured in nontraffic accident",ICD_MM
,V63.2,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Person on outside of vehicle injured in nontraffic accident",ICD_MM
,V63.3,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Unspecified occupant of heavy transport vehicle injured in nontraffic accident",ICD_MM
,V63.4,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Person injured while boarding or alighting",ICD_MM
,V63.5,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Driver injured in traffic accident",ICD_MM
,V63.6,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Passenger injured in traffic accident",ICD_MM
,V63.7,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Person on outside of vehicle injured in traffic accident",ICD_MM
,V63.9,"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van: Unspecified occupant of heavy transport vehicle injured in traffic accident",ICD_MM
,V64,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus,ICD_MM
,V64.0,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Driver injured in nontraffic accident,ICD_MM
,V64.1,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Passenger injured in nontraffic accident,ICD_MM
,V64.2,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Person on outside of vehicle injured in nontraffic accident,ICD_MM
,V64.3,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Unspecified occupant of heavy transport vehicle injured in nontraffic accident,ICD_MM
,V64.4,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Person injured while boarding or alighting,ICD_MM
,V64.5,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Driver injured in traffic accident,ICD_MM
,V64.6,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Passenger injured in traffic accident,ICD_MM
,V64.7,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Person on outside of vehicle injured in traffic accident,ICD_MM
,V64.9,Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus: Unspecified occupant of heavy transport vehicle injured in traffic accident,ICD_MM
,V65,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle,ICD_MM
,V65.0,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Driver injured in nontraffic accident,ICD_MM
,V65.1,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Passenger injured in nontraffic accident,ICD_MM
,V65.2,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Person on outside of vehicle injured in nontraffic accident,ICD_MM
,V65.3,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Unspecified occupant of heavy transport vehicle injured in nontraffic accident,ICD_MM
,V65.4,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Person injured while boarding or alighting,ICD_MM
,V65.5,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Driver injured in traffic accident,ICD_MM
,V65.6,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Passenger injured in traffic accident,ICD_MM
,V65.7,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Person on outside of vehicle injured in traffic accident,ICD_MM
,V65.9,Occupant of heavy transport vehicle injured in collision with railway train or railway vehicle: Unspecified occupant of heavy transport vehicle injured in traffic accident,ICD_MM
,V66,Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle,ICD_MM
